total_pnl,sentiment_norm,total_volume,price_risk,sentiment_lag1,predicted_pnl
913.8817869999998,0.7142857142857143,227247.69999999998,24805.345609028725,0.7261904761904762,13642.732286345039
559.44389,0.8214285714285714,1999.99,0.0018752289237539829,0.7142857142857143,15782.876954354504
3830.599833,0.7619047619047619,320839.88,15472.553170488463,0.8214285714285714,10308.729971620172
1840.797677,0.7380952380952381,185188.04,11158.071210375158,0.7619047619047619,11250.23583640968
5491.768834,0.7380952380952381,564896.51,5456.604965111587,0.7380952380952381,13176.2806182996
1929.6418,0.7857142857142857,406118.07,11610.298460259764,0.7380952380952381,15600.240677879196
477.6248299999999,0.7380952380952381,157048.17,6.456487338694623,0.7857142857142857,8658.374668671204
4317.768563,0.7738095238095238,286377.2,10215.224351640929,0.7380952380952381,14443.402584876349
3263.628824,0.7380952380952381,119419.72,11585.887115864216,0.7738095238095238,10453.096709610683
1858.7985700000002,0.8095238095238095,108047.51999999999,41.49904436827268,0.7380952380952381,14368.909194026788
3894.1050699999996,0.7619047619047619,373033.87,7732.110073898038,0.8095238095238095,10226.03574817584
1418.55293,0.7857142857142857,111106.14,6092.0142466450225,0.7619047619047619,12699.64107875926
-30.7705,0.7619047619047619,4480.13,0.0042667587229652205,0.7857142857142857,9259.427204395883
4416.8473,0.7380952380952381,192187.14,3.164004281426789,0.7619047619047619,10006.66683242227
888.511733,0.8214285714285714,209362.3,56.79005691016645,0.7380952380952381,15303.301103668211
2503.747235,0.8571428571428571,171107.13,2.2751265969285375,0.8214285714285714,12594.936634874897
9813.996992,0.8333333333333334,395666.73,16.08881469758988,0.8571428571428571,10415.308135117206
8244.241409,0.8333333333333334,472974.7,2.904073684094302,0.8333333333333334,11912.480294967623
230.90060000000005,0.8333333333333334,63197.56,0.6194783616347095,0.8333333333333334,10454.548482880607
8361.086245,0.8690476190476191,390745.68,7.629637709299519,0.8333333333333334,13337.26907021069
27799.775742,0.8571428571428571,1577996.87,5126.79646418248,0.8690476190476191,15734.959026272592
19791.026041,0.9523809523809523,841810.32,0.7007169708826589,0.8571428571428571,17723.124349052272
6814.825139,0.7738095238095238,327218.02,1.9360757462923552,0.9523809523809523,2414.2693103820206
4271.886236,0.8452380952380952,183583.18,2.6015710412934174,0.7738095238095238,14514.439183056253
9949.501624,0.8809523809523809,658178.75,38.11867542971365,0.8452380952380952,14252.47580414397
2482.9272,0.8214285714285714,219973.85,55.4443214228381,0.8809523809523809,7998.8810651904305
3588.179495,0.8571428571428571,176519.44999999998,3.1884582870593374,0.8214285714285714,12614.293366752405
3039.166,0.8452380952380952,103040.85,0.18844395718621518,0.8571428571428571,9944.815153724987
0.0,0.8452380952380952,6000.799999999999,11.00861134791885,0.8452380952380952,10212.686225569467
3465.865832,0.9285714285714286,205933.18,938.3464433482117,0.8452380952380952,15035.114105076309
6236.513651,0.8690476190476191,351894.41,1261.1801427784162,0.9285714285714286,8446.935562307059
228.57984,0.8452380952380952,37223.66,1698.2678501401376,0.8690476190476191,9291.948621607422
503.293955,0.8214285714285714,99506.95,1766.1687966015595,0.8452380952380952,9600.389047427134
1456.9577,0.7976190476190477,90458.08,1753.4851754501278,0.8214285714285714,9645.920915015686
668.797973,0.8214285714285714,219884.84,1278.6382241627764,0.7976190476190477,12420.500347155792
6423.134599,0.7619047619047619,215705.85,758.2767450442369,0.8214285714285714,8261.528249732582
2335.5080749999997,0.8095238095238095,117895.57,653.1577193638893,0.7619047619047619,13249.825866882005
1297.018477,0.7619047619047619,92592.20999999999,0.14348537794566632,0.8095238095238095,8349.20894999727
1302.916428,0.7738095238095238,57116.32,12.567418191498204,0.7619047619047619,11244.017044613776
3215.906593,0.8452380952380952,198565.19,850.8144239001894,0.7738095238095238,14664.187127526659
150.41114,0.8690476190476191,99864.79,24835.178964040377,0.8452380952380952,14513.937875188372
227.85100799999998,0.8333333333333334,35323.72,1527.730726728924,0.8690476190476191,8693.5446625611
883.097404,0.8214285714285714,86914.37,34.7146284521588,0.8333333333333334,9970.538730715432
1100.57514,0.7738095238095238,101103.92,0.0006337693873670684,0.8214285714285714,8339.889279876883
912.786145,0.7738095238095238,39912.96,0.20159619451057853,0.7738095238095238,10569.579989602971
2507.963406,0.8214285714285714,339470.47,1725.5880496159934,0.7738095238095238,14120.387548506787
883.760812,0.8214285714285714,239664.50999999998,1013.4302257071722,0.8214285714285714,11237.03428353399
126.7884,0.7261904761904762,16887.57,4.2287486399643095,0.8214285714285714,5751.780983990253
0.0,0.7142857142857143,95987.73,34.823218147917345,0.7261904761904762,10359.061033773201
10706.484306,0.8214285714285714,503791.8,986.0322455497284,0.7142857142857143,17679.991649425316
236.33513399999998,0.7738095238095238,68223.67,7.521012232406113,0.8214285714285714,8223.781799635508
0.0,0.8095238095238095,49988.14,7.056169335531876,0.7738095238095238,12322.958241413777
1218.4267,0.7857142857142857,211940.64,896.4206747924679,0.8095238095238095,10020.183986940046
0.0,0.8333333333333334,57063.840000000004,0.0,0.7857142857142857,12879.997228404864
5207.443414,0.8095238095238095,351735.97,27.343045220882548,0.8333333333333334,10339.47911881009
389.743164,0.7857142857142857,76400.96,27.376775437098644,0.8095238095238095,9439.215762317655
-592.6458390000001,0.8214285714285714,442088.59,1259.0653270732723,0.7857142857142857,13820.539311061955
6621.451755,0.7380952380952381,486411.25,1311.0969406199981,0.8214285714285714,8142.84717115854
-36104.012520000004,0.7380952380952381,659162.17,1470.9021734975304,0.7380952380952381,13058.37612041688
3774.08872,0.7619047619047619,291111.19,828.5437002890698,0.7380952380952381,12820.594731836523
2467.702221,0.6547619047619048,181907.17,0.16399714308646,0.7619047619047619,5963.986348387763
2441.4683999999997,0.6785714285714286,97562.99,0.06874117765571464,0.6547619047619048,12314.960860776617
1946.4454620000001,0.6666666666666666,337257.92000000004,27.132735662623762,0.6785714285714286,11374.766549270453
0.0,0.6666666666666666,60733.24,922.3451665821668,0.6666666666666666,11104.736865684383
0.0,0.75,47993.61,36.67743781188158,0.6666666666666666,14964.477562642232
1119.536196,0.7261904761904762,233054.9,1243.069424070097,0.75,10332.61875413368
279.185907,0.7380952380952381,141275.24,30.441109669240472,0.7261904761904762,11664.166902724815
0.0,0.7380952380952381,120241.01,852.6057058796076,0.7380952380952381,11071.000147663754
0.0,0.7142857142857143,4988.290000000001,9.999999999992654e-06,0.7380952380952381,9419.560547722383
4281.488139,0.6785714285714286,154264.47,8.390121039301516,0.7142857142857143,9458.434578147342
0.0,0.6547619047619048,43985.6,1139.5731528476701,0.6785714285714286,9885.775870858555
526.9338359999999,0.6785714285714286,108699.01,1527.3548472278833,0.6547619047619048,12528.24770138797
0.0,0.6785714285714286,125018.75,65.40372280322977,0.6785714285714286,11196.38770840977
0.0,0.5238095238095238,87025.45,24.152746527779367,0.6785714285714286,3617.256745092617
5306.017045,0.4523809523809524,282682.64999999997,1494.2304167812372,0.5238095238095238,9000.753908236336
0.0,0.6785714285714286,58998.75,1566.937536881801,0.4523809523809524,22757.141040368093
0.916,0.7023809523809523,24068.350000000002,1618.3325482686698,0.6785714285714286,12158.379202160057
968.59038,0.7261904761904762,206016.43,38.095636233038405,0.7023809523809523,12546.75281626341
883.537693,0.6904761904761905,108717.58,1577.816436168854,0.7261904761904762,9435.297578882519
1.56576,0.6428571428571429,65973.57,1317.0287700616034,0.6904761904761905,8800.083730418492
1147.595856,0.5357142857142857,221966.12,941.5421266559297,0.6428571428571429,6609.3484015915055
2101.741695,0.6666666666666666,156882.0,53.37453224751177,0.5357142857142857,18078.126500998365
251.604742,0.5119047619047619,63248.95,0.09279607271365267,0.6666666666666666,3569.5238365788823
0.0,0.5476190476190477,55179.56,1478.0560671031742,0.5119047619047619,13379.492265513374
2136.853859,0.5595238095238095,193118.9,930.5718009093841,0.5476190476190477,12544.667223622406
1150.5233050000002,0.6666666666666666,145853.4,13.773572679150147,0.5595238095238095,16810.722922780576
948.970582,0.6428571428571429,234922.57,23.94696968601389,0.6666666666666666,10477.702315471943
214.5898,0.7142857142857143,162620.96,957.2846726273708,0.6428571428571429,14983.829331834751
3522.3946610000003,0.75,126303.14,5.194025413877052,0.7142857142857143,12792.124319046474
0.0,0.7380952380952381,29998.09,0.1488047618284482,0.75,10041.21457809118
-74.818442,0.7142857142857143,38124.75,1482.2663378749578,0.7380952380952381,9705.98867146188
7289.397571999999,0.7857142857142857,1100948.59,25779.347841232942,0.7142857142857143,20906.79845302297
0.0,0.7857142857142857,44995.29,0.23380903888989804,0.7857142857142857,10548.081129231054
413.347329,0.7857142857142857,401850.6,1733.0073303407185,0.7857142857142857,12014.538156462308
821.949278,0.7619047619047619,50811.899999999994,1.2727922061359143,0.7857142857142857,9424.384270389233
14.126038999999999,0.7857142857142857,29991.129999999997,1281.9338093871456,0.7619047619047619,11864.123911675677
778.6839,0.7738095238095238,53976.67,1316.8759214203862,0.7857142857142857,10157.497281066075
1129.35587,0.7619047619047619,151115.72,351.12197274407123,0.7738095238095238,10432.805374404055
277.791953,0.7380952380952381,84268.76,16259.727615489111,0.7619047619047619,11471.371149090442
20.951433,0.75,2838.09,33463.89723013931,0.7380952380952381,14933.976354206428
25.35812,0.75,3636.14,2.4443492358904875,0.75,10519.953078396607
91.510419,0.7380952380952381,12834.62,1.0389183982502748,0.75,9980.261365495217
192.906947,0.75,29464.51,0.363102874623006,0.7380952380952381,11223.428457530426
562.808208,0.75,21466.86,0.21869007595736015,0.75,10583.127983601431
52.211438,0.75,24243.41,28011.42348267147,0.75,13778.264182559558
56.055506,0.7738095238095238,25350.77,13675.037816024133,0.75,13296.465056930263
274.173187,0.8095238095238095,137557.76,112.65170422016628,0.7738095238095238,12646.471289840885
8902.467416,0.7976190476190477,1098588.76,7387.736391954849,0.8095238095238095,14484.601253260893
129.13883900000002,0.7380952380952381,97351.88,23909.45819069592,0.7976190476190477,10552.286757900936
0.0,0.7738095238095238,22410.22,1738.8167543035813,0.7380952380952381,12540.526847319601
31.266804999999998,0.7380952380952381,46587.93,977.2411549318537,0.7738095238095238,8987.668193168553
4320.631811,0.7619047619047619,373279.92,21720.079989299902,0.7380952380952381,15488.543006813834
-21886.531493,0.7380952380952381,193407.96,9617.301602342683,0.7619047619047619,11104.269289537762
6632.757115,0.7142857142857143,132577.22,776.6379350941968,0.7380952380952381,9961.7382858705
10258.592609,0.7619047619047619,139868.66,1727.948732998773,0.7142857142857143,13608.533938126515
3369.958346,0.7619047619047619,718350.25,1745.1252647018414,0.7619047619047619,13220.94165039431
0.0,0.7261904761904762,25235.079999999998,0.002012687032528492,0.7619047619047619,8840.167179883965
10599.502375,0.7261904761904762,368380.12,1793.7684389866924,0.7261904761904762,12100.293026148971
282.57636,0.7619047619047619,263314.79,1416.5773987313837,0.7261904761904762,13400.418594869729
4887.656944,0.6428571428571429,417071.12,1764.77077276569,0.7619047619047619,6428.925937602678
57478.456026,0.5952380952380952,207990.8,1111.7099236469205,0.6428571428571429,9440.250457202628
773.5582039999999,0.6309523809523809,176264.49,1524.6104669271256,0.5952380952380952,13538.442407199083
756.876565,0.5119047619047619,169594.27000000002,1800.4631636827016,0.6309523809523809,5988.0492927496725
0.0,0.5357142857142857,1792.12,0.15811388300841886,0.5119047619047619,12449.270452439016
0.0,0.4880952380952381,403002.8,1348.0646349126507,0.5357142857142857,10517.063923698734
4869.353105,0.23809523809523808,103099.08,0.04533850920207513,0.4880952380952381,-273.0263699044226
4197.732182,0.42857142857142855,365190.66000000003,1701.2917024105736,0.23809523809523808,22857.32315242554
0.0,0.35714285714285715,130486.95,1693.860229557378,0.42857142857142855,8798.711643471208
6150.326145,0.23809523809523808,280095.11,1422.259342547605,0.35714285714285715,7248.49491160705
0.0,0.44047619047619047,30520.69,1439.0821197045236,0.23809523809523808,22209.26087668011
5065.839308,0.5119047619047619,362670.14999999997,1705.9142479757836,0.44047619047619047,16453.466317277962
2421.253116,0.4880952380952381,33347.47,0.4751156023070126,0.5119047619047619,10272.544111000303
1118.387284,0.47619047619047616,179600.66,1670.9943138258234,0.4880952380952381,11634.177644255642
0.0,0.40476190476190477,430568.01,1054.382446478348,0.47619047619047616,9635.125741981477
0.0,0.2261904761904762,272289.89,1445.7108930489255,0.40476190476190477,4203.8054387214315
108.87217799999999,0.19047619047619047,2490.17,1.7517444478001014,0.2261904761904762,10540.626824016743
61.428942,0.2261904761904762,498.75,0.0,0.19047619047619047,14085.606419878395
0.0,0.21428571428571427,497.64,0.0,0.2261904761904762,11677.8457687326
648.984412,0.20238095238095238,2736.45,0.2671064925847968,0.21428571428571427,11725.421653364321
11977.734907,0.21428571428571427,687900.21,1335.3434416452624,0.20238095238095238,15498.611674471933
1876.812082,0.2261904761904762,169887.02,47.5096401421096,0.21428571428571427,13469.893031975042
1412.314654,0.17857142857142858,89582.97,1578.2952914002396,0.2261904761904762,10457.45772403101
2913.617837,0.17857142857142858,139189.19,1377.750764054677,0.17857142857142858,13058.452093811624
0.0,0.27380952380952384,84001.13,12.190902150295955,0.17857142857142858,17284.87658974924
-1.0,0.5,198344.85,1294.342838816612,0.27380952380952384,23815.55275842496
0.0,0.6547619047619048,144000.57,22.976170603136218,0.5,19292.09823512376
1859.269477,0.7023809523809523,626005.53,554.8774738225733,0.6547619047619048,15402.348562742209
3803.884311,0.6071428571428571,649704.85,1097.1759104755415,0.7023809523809523,8522.956939373147
2155.891114,0.5952380952380952,150269.42,17909.721139568934,0.6071428571428571,12980.590836380832
2299.169566,0.7619047619047619,244362.21,630.7611354615894,0.5952380952380952,19973.82194990382
-2960.716887,0.7619047619047619,234307.46,283.5233719326542,0.7619047619047619,11332.88529769687
1517.119876,0.7142857142857143,304213.8,1203.9179743026468,0.7619047619047619,9397.20777574876
89890.302206,0.7261904761904762,358526.54,250.6233820214227,0.7142857142857143,12501.599302394969
625.561479,0.7023809523809523,69207.93,617.4303358002439,0.7261904761904762,9757.79652292312
916.7382600000001,0.6904761904761905,528555.31,1211.798568497682,0.7023809523809523,12110.805302663304
2766.513113,0.6904761904761905,548587.65,1407.3992278964522,0.6904761904761905,12816.142015552094
6400.623656,0.7380952380952381,905199.75,1010.7184390727213,0.6904761904761905,16328.59770009982
587.29903,0.7261904761904762,43254.68,1301.683491929675,0.7380952380952381,10275.95528037525
330.80445399999996,0.7619047619047619,327199.14,30699.186561694234,0.7261904761904762,16957.50553491039
0.0,0.6785714285714286,36006.47,0.1471960144386028,0.7619047619047619,6589.487949626819
765.690884,0.6071428571428571,84506.54,831.514108502816,0.6785714285714286,7705.875606641412
167.080017,0.5,227774.53,28157.144286863113,0.6071428571428571,9843.543300716883
782.3681909999999,0.5595238095238095,396320.37,24246.100310630554,0.5,18366.136450068287
464.1897,0.32142857142857145,290532.86,804.3609430846107,0.5595238095238095,819.9444068439354
-122672.000883,0.2857142857142857,1207744.07,20410.18490987046,0.32142857142857145,16832.06085014398
-13013.665169,0.19047619047619047,420495.4,22716.708989062114,0.2857142857142857,11551.398409186157
267.318048,0.08333333333333333,61478.38,7179.1864473601945,0.19047619047619047,8251.861141141508
188.789255,0.2261904761904762,2492.77,2.0319063678702913,0.08333333333333333,19599.441725550532
-40.712216999999995,0.11904761904761904,16299.35,1031.28327497182,0.2261904761904762,7273.303073250392
18082.071276,0.4523809523809524,503204.86,15085.83386160418,0.11904761904761904,32133.129813702206
0.0,0.35714285714285715,11339.29,1.7903974194332855,0.4523809523809524,6958.795127291775
847.7766200000001,0.34523809523809523,44230.21,1289.868720484457,0.35714285714285715,11544.691442279862
858.6705000000001,0.17857142857142858,54167.32,1220.6922846961297,0.34523809523809523,4172.466065468922
212.08102,0.25,20797.87,1020.4646954454691,0.17857142857142858,16030.196552464697
2168.9015130000003,0.23809523809523808,66710.03,1322.6866522830774,0.25,11984.623125176993
0.0,0.2261904761904762,1522.3700000000001,0.00027500791999614683,0.23809523809523808,11641.909455324516
825.230544,0.20238095238095238,166382.84,24337.4859535227,0.2261904761904762,14463.19175258199
-288.283113,0.17857142857142858,30248.96,0.01665989445744881,0.20238095238095238,11290.590062933505
307.201888,0.25,62804.48,682.5249871287571,0.17857142857142858,16141.195381342806
339.69958299999996,0.21428571428571427,100315.03,204.78834892918786,0.25,10832.537429840737
192.602844,0.23809523809523808,49914.8,1284.4908594878339,0.21428571428571427,13756.038908690678
656.200925,0.19047619047619047,104990.41,300.5497008738339,0.23809523809523808,10327.386750794101
1005.30527,0.2857142857142857,63509.56,23.332383313993265,0.19047619047619047,17173.668731373105
0.0,0.5476190476190477,34999.67,29692.00369447736,0.2857142857142857,28140.87843171536
0.0,0.5238095238095238,21950.28,29817.813690975687,0.5476190476190477,13503.898661662324
231.236918,0.5357142857142857,92611.27,1107.4757937535248,0.5238095238095238,12286.417857901653
0.0,0.4523809523809524,70250.16,928.634850699803,0.5357142857142857,7568.931870011495
1333.359645,0.23809523809523808,71160.06999999999,25543.059728465276,0.4523809523809524,4353.455036314634
0.0,0.2261904761904762,9995.85,0.0,0.23809523809523808,11672.051551371565
256.464,0.2857142857142857,37233.24,23616.234679020887,0.2261904761904762,17927.53168669191
10.882801,0.2261904761904762,107507.43000000001,22631.233911749434,0.2857142857142857,12145.06719686907
137.433093,0.19047619047619047,12359.68,64.01090091524229,0.2261904761904762,10582.814675454438
0.0,0.19047619047619047,30000.42,0.0,0.19047619047619047,12473.791632447328
1065.785132,0.20238095238095238,131480.97,16155.750126182355,0.19047619047619047,15244.165489205243
0.0,0.2261904761904762,0.84,0.0,0.20238095238095238,13472.000676694577
-1104.856765,0.14285714285714285,39047.1,664.1790029643914,0.2261904761904762,8456.98330458267
0.0,0.2261904761904762,0.11,0.0,0.14285714285714285,16531.17089093306
0.0,0.19047619047619047,4014.4300000000003,0.0,0.2261904761904762,10545.849771781419
-219.729659,0.27380952380952384,2547.28,1348.9722792595664,0.19047619047619047,16535.302286301052
0.0,0.32142857142857145,0.54,0.0,0.27380952380952384,14379.01636437512
0.0,0.47619047619047616,1014.8000000000001,0.0033954100569070374,0.32142857142857145,19374.57566708471
-878.684794,0.4166666666666667,13633.5,0.9010301206197198,0.47619047619047616,8604.450984992782
0.0,0.4642857142857143,1521.8700000000001,1.4697283746185592,0.4166666666666667,13909.616660898502
9585.03428,0.5238095238095238,332873.38,27653.920044601473,0.4642857142857143,18646.701466318376
36165.56933,0.5238095238095238,165648.12,0.003983181043498987,0.5238095238095238,11848.039020838136
0.0,0.5,19999.739999999998,0.0,0.5238095238095238,10185.42757619202
334.760796,0.47619047619047616,40334.29,8.48528137423857,0.5,10337.890257251289
0.0,0.5238095238095238,7118.63,1.2159837307179913,0.47619047619047616,13731.589044886989
0.0,0.5833333333333334,52754.130000000005,31718.657579741826,0.5238095238095238,17914.56138436109
439.812513,0.47619047619047616,113711.93000000001,33361.5403562382,0.5833333333333334,10108.770791320365
0.0,0.6071428571428571,126097.04,25545.68281732544,0.47619047619047616,21065.35119248223
0.0,0.6428571428571429,29199.21,0.012701705922171905,0.6071428571428571,12802.347918821242
2710.626288,0.6071428571428571,214669.85,18864.765804017974,0.6428571428571429,12055.029101882054
0.0,0.47619047619047616,139954.32,142.6055164898365,0.6071428571428571,5201.001990981468
0.0,0.38095238095238093,99954.34,0.0,0.47619047619047616,7194.652661589344
100.375782,0.32142857142857145,132935.69,31775.92122620566,0.38095238095238093,12958.745788918033
0.0,0.36904761904761907,0.34,0.0,0.32142857142857145,14220.689468150382
5767.161892,0.4642857142857143,605605.74,10235.086310727316,0.36904761904761907,19669.523893265847
130.487079,0.47619047619047616,300130.56,324.91869445856975,0.4642857142857143,13133.532170419008
0.0,0.47619047619047616,219984.65,182.24477260776848,0.47619047619047616,12220.376089794447
5396.546638,0.4642857142857143,434584.13,14469.623319914062,0.47619047619047616,14036.174546231574
396.06272,0.4642857142857143,220399.93,474.2797720731933,0.4642857142857143,12294.643280271905
0.0,0.34523809523809523,300024.33999999997,557.4002152852128,0.4642857142857143,6864.807492670737
8885.327477,0.2619047619047619,488904.19,12081.229214103892,0.34523809523809523,10959.689199999475
541.55471,0.4642857142857143,159713.4,376.58494688744844,0.2619047619047619,22468.845574849256
0.0,0.47619047619047616,60002.42,203.35890549578784,0.4642857142857143,12265.517841462613
1913.61958,0.4523809523809524,61916.020000000004,0.44721359550077144,0.47619047619047616,10492.910513772225
1170.2260760000001,0.6547619047619048,81173.36,1060.3613714650498,0.4523809523809524,21633.910543019512
219.480876,0.75,80229.17,451.4663583560504,0.6547619047619048,15738.148671226416
36.11496,0.7261904761904762,140531.75,433.80423131997185,0.75,9911.467932976411
333.219141,0.75,120331.43000000001,518.7022267158665,0.7261904761904762,12217.439951227849
0.0,0.7380952380952381,99996.86,218.24355660591678,0.75,10315.016759669646
389.155797,0.75,176447.86000000002,16659.46440479153,0.7380952380952381,13640.651231427399
2464.915564,0.7380952380952381,324117.99,16608.369507399624,0.75,12976.050252246278
0.0,0.7142857142857143,60000.36,0.0,0.7380952380952381,9615.251197655944
-46.489941,0.7261904761904762,210006.07,32649.05796335893,0.7142857142857143,15657.425410663931
13235.862071,0.7380952380952381,427883.18,25762.005032284604,0.7261904761904762,15609.730443393513
666.6623079999999,0.7619047619047619,90664.41,2.5,0.7380952380952381,12013.626661069406
167.28016200000002,0.7380952380952381,121495.25,30124.33548119336,0.7619047619047619,13180.391046697774
801.170876,0.7380952380952381,613267.8099999999,32070.40337636996,0.7380952380952381,16374.703552569576
9.150023,0.7976190476190477,11830.85,1173.289529395265,0.7380952380952381,13583.091388324086
1214.043811,0.7976190476190477,896173.36,34785.39067564603,0.7976190476190477,17491.887676327777
1040.475736,0.7738095238095238,260981.03,34916.24329270276,0.7976190476190477,14102.735421086036
0.0,0.7380952380952381,40000.0,0.0,0.7738095238095238,8853.107638718098
0.0,0.7619047619047619,129055.66,35019.27476760649,0.7380952380952381,16132.082271785599
2799.410474,0.7142857142857143,451811.97,31251.03407730779,0.7619047619047619,13339.01908440735
678.4759280000001,0.7142857142857143,200627.23,447.3612013177321,0.7142857142857143,11390.033733245693
2817.83723,0.7142857142857143,123906.9,30280.899533449774,0.7142857142857143,14509.605546867546
4493.353136,0.7976190476190477,111335.3,10003.089792496958,0.7142857142857143,16164.790617607807
-64.41354100000007,0.7738095238095238,270700.44,37439.77303993247,0.7976190476190477,14424.26966094787
102.90894,0.7738095238095238,193384.41,23467.205243676726,0.7738095238095238,13784.034596344984
991.114334,0.8095238095238095,413636.7,35169.11698739768,0.7738095238095238,17614.950321904354
6749.630996,0.7857142857142857,1570572.42,19334.287999336833,0.8095238095238095,16949.790513222015
3494.399394,0.8333333333333334,1226354.52,42225.76909365375,0.7857142857142857,21841.08539865089
7846.402274,0.8809523809523809,515336.37,44580.583335896874,0.8333333333333334,19421.27805345207
4563.509225,0.9285714285714286,1008361.81,43512.339351987874,0.8809523809523809,20895.283301787247
4140.740438,0.8333333333333334,1427858.42,44561.88123485069,0.9285714285714286,15481.514700765563
2769.521909,0.9047619047619048,303296.07,25132.33925091309,0.8333333333333334,17599.974792073517
